Year,Revenue,Expenses,Unemployment,CPI,BarrelOil,NetAssets
2017,64972959.3,58315327.6,4.5447,255.103,44.41,28058053.27
2021,66773228.97,55637585.96,5.3063,274.845,70.06,58715537.03
2017,57545492.45,55888201.78,4.4648,255.286,56.22,23806283.89
2017,47518596.74,47441555.71,4.7123,249.01,54.19,21827455.78
2012,50518262.48,44161596.99,7.8183,232.979,90.65,27281342.16
2017,58306469.73,57790899.71,4.1658,251.301,65.25,27060031.12
2015,43024897.38,44526565.05,5.5009,244.424,51.7,21446486.49
2014,47963352.49,51882652.87,5.6581,237.791,97.21,25473071.96
2014,42941139.69,45815241.05,6.0225,245.025,79.04,25736045.77
2024,91115669.39,79286940.52,4.4174,315.728,77.68,73515131.65
2017,60715936.71,53311007.52,4.7307,254.835,48.98,22995221.39
2011,57589956.25,54081474.11,8.9672,224.843,112.7,17891498.19
2011,66511826.36,64119025.55,8.8009,228.961,115.53,19535614.85
2024,95191897.14,80390960.63,3.3343,319.028,69.86,73346263.26
2015,47676786.64,46919656.77,4.7713,238.35,49.95,23698466.84
2023,72368433.05,67441659.79,3.806,307.038,93.76,59823059.04
2012,57179497.41,54233821.43,8.3205,230.681,101.8,28180429.22
2019,57041359,52758162.43,3.2489,261.605,68.47,20962445.36
2011,50150466.89,48955998.47,9.4928,226.048,125,16276288.5
2011,48868677.79,50956160.19,8.9509,224.683,122.25,15759442.22
2015,49088237.05,49820581.37,5.8501,243.469,59.37,24145921.34
2021,77225270.95,63245303.9,5.4776,271.378,69.29,63829965.14
2021,60712880.99,53950577.32,5.6585,274.203,87.34,48819707.46
2017,63698935.45,61657069.09,4.6357,257.393,57.27,27527749.74
2024,94055680.61,79316505.11,3.7987,318.877,84,72187066.95
2020,80105857.55,56337286.45,7.9421,270.234,35.02,50645521.68
2020,81839307.83,54717456.21,8.4901,266.619,39.57,51797489.18
2024,99667876.03,85871875.72,3.6283,316.77,75.36,83803615.84
2020,75313071.1,51970765.97,8.5282,267.722,41.03,47600321.58
2020,82444089.44,55463716.43,7.6667,261.579,43.83,51765373.95
2024,97726262.41,82915787.59,4.0843,321.539,82.03,73651417.99
2024,85161816.82,72716155.77,3.8691,315.784,66.35,58361593.15
2012,51485265.08,44183973.43,7.6732,229.861,111.73,24530750.91
2013,45510831.32,43508710.18,7.1864,239.099,79.9,25984268.98
2024,95452549.35,82443052.69,3.9452,315.142,78.17,72748146.05
2022,53957660.15,60402898.67,3.4736,296.943,84.58,47820479.1
2022,60073457.7,66025644.45,3.9545,294.962,91.21,58116787.09
2021,69702295.3,59322261.07,5.4808,276.751,72.15,62757093.54
2024,86772242.54,77847705,4.2092,317.832,81.31,65943533.62
2023,72200629.4,71331371.25,3.0616,307.432,82.48,67442680.75
2022,64274128.81,70046105.97,3.8396,298.915,119.99,59434938.25
2023,76469204.35,71580668.38,4.0703,311.754,77.27,58534154.18
2023,73809653.94,74054728.4,4.0203,307.445,72.68,63582816.02
2018,58434639.64,56010301.63,3.0815,257.012,60,21001114.5
2018,63865334.42,59535134.19,4.2729,257.587,77.14,24001430.2
2011,56737787.75,54461341.3,9.1783,225.196,99.43,18343900.17
2013,35281711.45,37744163.84,8.0197,228.699,100.44,26274447.75
2024,82584865.85,70223360.85,3.7212,320.347,92.12,63264688.53
2011,47020484.9,46910842.06,9.1416,221.022,118.18,16348828.75
2020,82114802.05,54644324.83,8.2775,265.108,40.28,50672034.59
2011,54261837.94,54446093.07,8.6033,220,97.85,19611266.44
2022,70082143.49,72273220.62,3.7146,298.645,110.71,62793170.22
2018,53213629.54,53844966.08,4.2438,256.981,78.11,20787569.18
2023,65449256.56,61725038.81,3.4663,311.255,78.76,54602770.12
2020,84571290.94,59658091.67,7.9356,268.235,42.93,51864811.43
2024,80932118.68,64486962.08,3.5194,316.631,81.43,55734973.79
2021,65399742.57,55009840.07,5.3606,277.53,69.02,55553188.42
2011,54942732.3,54673686.78,8.8146,228.016,118.96,18805915.01
2021,62530432.61,51862779.73,4.629,280.622,72.4,53668171.82
2017,56347774.86,55316362.74,4.5239,253.45,43.65,27698954.38
2012,46666497.95,42143630.5,8.3874,231.793,125,22908671.53
2023,64674178.05,62337833.19,3.5947,310.68,64.68,53859620.75
2018,59909424.37,65484389.38,3.3587,263.536,65.37,23205081.75
2015,45567713.87,49422818.82,5.7404,240.914,45.37,25890454.9
2024,94065419.04,81536692.59,3.9259,318.932,87.19,72024509.6
2011,45669713.95,49851508.29,8.6751,222.181,96.69,16695625.41
2024,86353228.76,75016671.24,4.1742,317.176,87.69,66052900.36
2020,72999085.19,51779717.14,8.3266,264.333,35,46954506.26
2019,65282268.19,63368240.05,3.7314,257.947,65.02,24611340.62
2017,62994932.74,62289089.94,4.4829,252.782,58.83,27113317.08
2022,67358328.78,69326432.03,3.3162,292.969,113.43,55749071.04
2019,61573280.37,59581098.67,3.7692,264.964,55.62,24265685.59
2021,72268329,62596973.49,5.0216,271.271,54.49,62871611.31
2014,39071974.16,42715040.64,6.0963,236.642,97.02,22727469.3
2014,47076096.67,47650973.35,6.271,244.554,95.04,25013610.64
2014,48174276.3,46686558.28,6.4636,234.002,110.14,23106188.23
2021,66058113,53031836.86,5.5061,278.948,78.7,52149224.72
2022,61078680.76,63682608.7,4.3547,290.709,92.41,54925261.83
2015,41274783.25,39430380.39,5.8371,240.097,47.93,19623576.48
2015,45758241.37,49831100.22,5.1706,238.519,55.14,24753992.76
2019,55239234.67,57437847.49,3.771,266.729,64.43,23958084.82
2013,46635692.73,42548202.67,7.4369,233.565,114.39,25748905.14
2013,45636830.54,43711423.78,7.3787,230.016,116.27,26218756.74
2022,70596261.25,73169626.72,4.0802,293.503,107.17,57797482.31
2021,59925121.44,49795105.34,5.7602,278.147,74.97,53479155.04
2011,53031381.87,54625630.99,8.7459,224.588,104.65,17143527.14
2012,55543869.49,48264886.1,8.2192,234.62,112.46,24431003
2012,43115590.03,37959922.98,7.8219,226.27,96.83,20260839.2
2020,81175601.6,54234734.67,7.8749,265.228,37.84,50602668.57
2011,49712283.11,52844330.01,8.6973,226.654,110.7,16950738.63
2017,62428394.87,59689092.08,4.6027,254.672,58.75,25357409.89
2023,76792747.08,72651399.96,3.3175,313.214,86.99,58912705.39
2015,41153224.82,44838901.17,5.2981,245.119,64.6,20983696.2
2011,53545348.14,51148413.13,8.6018,225.579,95.3,15048730.17
2021,61618332.68,48309392.31,4.9393,280.483,76.09,60267328.49
2022,75269809.68,71344847.91,3.9531,290.933,100.87,66863028.01
2016,38310258.76,43325131.3,4.811,249.731,35,18386193.72
2013,43101322.34,41339852.14,6.953,234.621,102.54,26297536
2011,47079502.96,47987149.88,9.5706,225.821,84.87,17291787.9
2019,56852592.3,55654039.72,3.9361,267.818,67.31,21115070.65
2014,36320275.52,39999664.07,6.0818,240.74,109.05,19086215.69
2012,52172093.71,48780044.08,8.0387,227.678,94.83,26347487.6
2014,37151481.16,37584089.26,5.909,234.705,103.56,20862395.86
2017,53054752.57,47969231.35,3.9024,254.578,62.62,22263233.45
2015,48137765.05,48841821.19,4.6056,248.577,44.44,22792345.89
2011,53653178.76,54591521.52,9.34,225.903,87.24,18162322.35
2023,71212155.2,69286976.3,3.3782,305.8,89.42,65010894.37
2016,46299539.25,46415083.57,4.8824,245.228,43.35,19976283.85
2013,45076435.01,38988585.62,7.6712,238.97,108.02,23955809.2
2011,50513985.12,49469073.02,8.8743,224.086,104.41,15361314.67
2020,79941982.31,54893373.9,7.841,265.266,43.8,45422689.19
2017,50127820.65,47989835.65,4.1577,252.653,50.52,22354613.31
2024,94990589.75,83134289.9,3.7453,316.727,85.25,76531444.75
2012,57788854.77,49237387.34,8.4817,228.85,120.41,25556739.1
2013,42111446.25,39730966.3,7.719,230.699,111.57,28380517.99
2014,40573412.8,39532824.4,5.3127,245.847,85.39,22230995.01
2023,64614326.74,57027619.07,3.5404,306.097,75.21,49021791.88
2021,60617853.89,52858117.15,5.4816,273.01,76.54,50118125.38
2015,36652527.12,35981530.27,4.8994,244.144,60.43,17992647.85
2012,44923041.92,42065399.93,7.7119,230.294,109.94,21794653.13
2013,44348297.35,41421412.66,7.5657,232.218,98.21,28750221.46
2019,61033292.26,56228104.43,3.5753,267.623,62.28,23953979.44
2016,41130417.58,45172422.42,5.1136,244.589,43.37,20733501.77
2011,53422662.16,53077899.12,9.0958,229.045,116.75,17789965.49
2020,70552169.92,49002049.5,8.1467,268.648,45.14,39710626.35
2011,57289665.26,55042351.53,9.0413,223.555,92.15,19727572.9
2018,63795669,64262630.48,3.7788,259.373,70.93,24339790.23
2012,51237502.86,42251326.12,7.2827,232.52,120.47,22065179.5
2019,59363459.17,64837955.32,3.3574,260.867,51.42,25309140.78
2013,50394953.47,44555097.02,6.5625,235.717,117.79,24341732.6
2023,78010720.12,76836121.94,4.0039,306.686,78.93,62169736.12
2020,71597381.52,49002807.02,8.1611,269.576,41.34,42754048.13
2016,44187729.99,45573031.62,4.1113,245.614,43.06,22879188.52
2015,46133067.44,46001658.54,5.4999,239.582,51.49,24761220.69
2023,77376491.12,71039125.78,3.6402,310.96,87.98,68282165.49
2023,63900420.89,62051166.79,4.0673,310.625,100.37,55594497.56
2022,71878957.68,72495416.45,3.1519,292.843,111.66,59953409.24
2019,66426235.37,61289887.17,3.8723,260.145,59.24,22666154.34
2013,47583299.98,40181878.71,7.873,233.055,125,27477704.83
2019,52221314.59,51586947.33,3.8634,261.407,47.78,19342374.21
2019,60240820.94,59907264.03,4.3079,261.772,59.37,24918456.32
2016,48595999.5,47703048.79,4.4284,247.912,44.98,22321545.02
2017,59229770.09,56856477.12,4.6833,247.552,53.32,26164209.17
2021,75135885.24,62838330.74,5.3145,277.642,56.77,65610853.16
2015,44985445.09,47451482.98,5.7027,245.927,57.5,23048195.87
2012,51934141.34,47819699.75,7.331,226.298,96.26,23102854.82
2016,43431140.05,44413208.93,3.9637,243.962,42.31,22073029.72
2016,41575858.98,47276573.84,4.7935,245.767,41.44,23605798.55
2019,45514063.35,44512191.22,4.2484,267.117,72.29,18779644.96
2019,64442102.2,65319068.46,3.5652,268.059,61.52,23108234.48
2011,46434988.09,50948608.22,9.4608,225.037,99.49,17885583.83
2020,86066888.42,60042054.45,8.5899,264.262,48.2,50139198.45
2011,47965086.27,49347328.52,8.9843,226.848,113.34,15657325.82
2020,67969859.32,43380722.03,8.2931,270.067,44.29,41023180.3
2020,86429021.97,55253177.27,7.8858,275.159,35.66,50712183.9
2021,65489962.73,54618544.76,5.7833,278.2,80.81,61848496.67
2022,58936417.47,60500023.79,3.5594,293.993,97.27,51308112.86
2020,60747541.57,41619969.89,8.2053,267.04,45.03,37077683.08
2023,74269115.08,73788737.24,3.832,307.604,65.11,66054651.89
2024,99027831.68,83305504.23,4.1455,315.275,92.81,77987013.64
2016,45379382.99,49154733.93,5.2307,248.793,46.22,21025578.23
2014,46168734.09,47118171.09,6.4009,238.453,118.53,25978986.04
2016,38109446.02,42539342.06,5.2265,244.851,35.07,19719118.97
2018,50428752.56,49041084.08,4.1961,265.601,62.81,19888160.22
2011,52969040.48,53288375.76,8.7593,220,122.47,14768924.12
2024,102739920.3,89249720.32,3.8585,321.097,71.03,77410908.2
2021,68275503.45,56530258.51,5.2142,277.538,57.3,57833924.53
2023,74732640.03,74195792.29,4.2295,310.468,79.43,58853759.62
2015,47761644.87,50436574.03,4.5907,243.412,57.6,25395600.87
2016,36026060.47,42107236.22,5.0526,241.725,40.47,20299457.22
2013,48968318.88,44473196.99,7.0658,237.813,102.95,31678676.13
2011,55993358.2,56167634.02,9.0658,220,99.81,18776567.98
2016,38023326.49,40695597.46,4.6849,248.756,49.91,18399261.8
2016,47051795.46,49412845.75,4.775,248.667,35,22280239.27
2016,41919577.35,43683825.77,4.5187,247.206,43.68,19257843.79
2018,65612097.52,71922231.91,3.308,255.969,61.22,25369136.73
2016,41614657.73,46020828.82,5.0598,248.197,38.55,20625408.08
2013,49203696.85,45027692.83,7.3185,232.69,101.75,28403002.17
2020,67433806.48,47438864.42,8.2512,263.755,48.07,39619188.05
2016,38628579.6,40338731.2,4.4951,251.034,39.22,22055932.08
2020,78112008.77,49950092.33,7.7059,270.771,42.97,44830418.08
2023,69985407.87,64936059.3,3.7174,312.517,89.18,59385782.03
2024,82706785.4,73661122.68,3.5209,313.411,71.89,68628074.19
2024,93292621.87,79068443.5,4.3613,318.207,72.29,75337122.04
2015,43153481.53,48014943.48,5.2463,243.349,48.05,21825812.18
2011,56654161.17,59593336.32,9.3742,227.896,94.16,19872269.6
2020,70657044.86,48451515.73,8.8026,267.835,35,45040447.19
2013,60690502.87,51586737.54,7.6372,234.661,114.98,36642882.12
2021,78253882.58,58960523.98,5.1954,276.541,76.58,62585399.31
2016,41784014.46,45612819.92,4.7235,246.637,40.99,20974924.54
2011,54131594.29,50996801.94,8.7206,220.188,111.6,18105818.48
2016,47109483.47,46615499.02,5.2824,245.636,47.42,21164544.92
2018,57938436.65,60199463.23,3.9933,251.824,70.55,24341927.06
2016,40110024.38,42777740.4,4.8432,250.121,43.89,19250558.08
2014,49540878.74,51236381.41,6.1601,241.736,113.01,27637599.06
2019,65974722.95,62604960.56,3.3401,263.358,61.19,25520160.4
2022,67799873.65,68055352.45,3.2127,298.893,115.68,53859642.83
2017,52437858.25,52191321.73,4.4031,253.289,44.39,22874215.8
2016,41707118.62,45212197.65,4.6051,252.633,47.35,20619417.66
2021,52098914.99,43799658.41,5.6718,280.654,73.25,45753170.64
2018,63730644.26,67142921.74,3.5789,258.792,66.53,24680312.01
2014,35525490.52,42971030.62,6.2096,242.218,109.11,23011010.14
2011,52080122.75,55175094.72,9.2395,231.322,107.82,16942289.3
2014,49705157.71,54177547.96,5.5969,236.018,103.28,26833739.23
2014,41683315.1,47679113.45,6.5153,241.283,95.93,23429959.7
2014,46189672.77,50128084.46,6.4867,236.939,85.1,25566760.47
2011,52767693.34,54149066.09,9.1148,220.568,105.59,16685672.5
2017,66032551.83,62926513.16,4.5636,252.911,50.78,27321019.16
2012,48667284.1,44190346.8,7.3939,225.921,111.79,19585379.67
2017,60367019.87,56352842.48,4.0196,251.561,47,25136073.28
2013,42733875.68,40086437.87,7.7083,227.841,122.07,23233931.09
2012,57832747.85,47564672.65,8.1056,229.258,117.52,28059832.84
2013,44508023.53,38593192.06,7.3253,232.405,101.36,26946700.93
2014,41243252,47203332.03,6.9879,239.051,86.09,22883065.55
2017,59397031.33,54280903.68,4.3303,256.679,58.32,24137889.06
2013,53802480.29,47371499.14,7.0434,235.634,116.7,30719632.16
2016,39375606.81,40800756.81,4.8595,247.31,55.48,19506852.43
2022,61616171.69,64642742.98,4.0363,295.339,92.8,56981878.71
2021,68097744.51,58415578.2,5.8721,278.353,66.72,55195968.48
2024,80415278.05,71512278.15,4.2238,315.99,68.76,61967589.29
2023,66510762.4,66560192.74,3.3978,313.339,84.28,60077531.16
2018,57651250.02,62404639.39,3.5726,260.875,72.38,21910022.82
2015,42607930.86,44423758.74,5.8573,241.315,48.59,21177086.62
2016,39110774.42,42235126.68,5.9026,244.127,35,23065318.94
2022,71141133.96,73346293.16,3.4059,292.065,102.43,60734979.31
2020,83406638.28,55207329.31,7.9453,269.474,51.97,51953123.3
2024,92269670.98,83443073.37,3.9087,315.32,80.36,70706435.21
2024,101283404.8,82328483.09,4.0827,316.018,87.59,84428980.5
2020,68763044.92,49031818.62,7.9734,272.302,39.9,42488790.23
2014,41798262.84,47400337.19,6.397,238.724,103.35,24512169.01
2024,95572914.04,81718946.83,3.3712,323.866,69.49,77078243.78
2021,70967383.23,62583349.21,5.4992,276.14,83.9,65277259.38
2018,49809081.11,55513606.28,4.2747,257.735,58.01,22015536.59
2017,59778070.73,56807350.87,4.0248,249.427,63.26,24391457.24
2018,56875475.94,58149942.81,3.987,259.271,74.67,22935250.19
2017,61715937.46,58731629.93,4.7532,252.4,61.68,24450606.74
2015,36893780.76,40808298.12,5.779,241.741,52.74,18508342.23
2018,69652087.52,77971475.16,2.9304,262.38,83.78,27714462.75
2019,69315939.57,65399309.96,3.7022,269.51,60.05,24306183.32
2012,55986927.31,46841857.62,8.9785,230.05,105.16,28653951.96
2014,38767119.63,38337060.14,6.0033,234.685,109.22,21789409.33
2013,45968785.82,43595858.92,7.445,231.045,90.75,28097544.99
2015,40749993.22,44708926.58,5.6423,245.135,37.95,22701854.78
2024,91971720.09,75470999.19,4.2549,318.346,87,69234258.01
2017,60315021.78,55016489.52,4.418,249.346,58.81,24644804.41
2023,74210429.11,66908572.95,3.7485,310.714,97.74,58677734.29
2013,43904995.74,43045197.1,6.9547,231.401,90.05,27828797.64
2022,65183980,69499979.01,3.8655,290.561,99.19,58368351.25
2013,44983285.07,41126410.96,7.2639,228.385,123.5,27325446.91
2015,43981729.76,44215845.56,5.3375,241.294,44.11,22994129.32
2024,90017566.12,75915949.94,3.8425,321.19,94.41,68973638.9
2022,72151198.42,70030862.13,4.041,293.379,117.63,57883474.07
2017,55833108.23,51878379.46,4.8197,252.07,58.04,23034917.54
2024,93238615.99,78651703.77,3.4167,318.111,81.04,75209609.5
2023,67495335.41,63589243.84,3.2406,305.19,91.64,54951739.02
2015,49664836.82,49373076.51,4.9609,242.373,59.09,24854328.25
2023,66438016.55,66887553.15,4.172,309.225,87.87,54433625.33
2015,47861789.06,47145399.11,5.3284,243.686,46.91,26432625.71
2016,44000680.67,48718701.17,4.7681,245.121,40.23,22192006.21
2016,43343918.83,45637468.48,5.4178,249.369,47.7,22402585.11
2019,62946024.14,63846593.34,3.8015,267.629,69.49,26013225.16
2016,41528535.98,45062753.79,4.6831,251.551,40.55,20306994.36
2015,42243109.04,43354157,4.8895,243.401,56.19,19652888.42
2021,68247505.02,56603901.43,4.6907,275.395,82.77,59721124.1
2017,61652521.61,58771920.34,4.0457,253.027,65.65,26530019.06
2013,43998683.43,42504884.9,7.1042,230.481,113.02,25105817.78
2024,93621097.96,82071455.12,3.6708,325,68.59,74338867.64
2016,43384799.78,47007182.25,4.9,248.048,43.4,22173881.47
2017,66488088.52,61902121.21,4.4401,259.117,54.26,29524658.09
2013,51117791.05,46940952.2,7.0579,233.121,119.47,28885219.79
2014,46983052.15,49919547.26,5.0091,232.846,104.41,22738871.78
2013,44094497.46,40804105.02,7.0401,231.385,125,24715382.95
2024,87150037.1,76577219.27,4.2484,317.52,81.7,72641922.6
2017,44716703.64,47982502.72,4.3788,248.138,58.42,20956912.17
2015,38257646.2,43855201.89,5.1883,243.513,48.31,20510309.15
2020,75655101.88,53084674.11,7.769,276.545,47.97,44479760.23
2018,58239299.88,59590356.66,3.6166,262.17,65.9,22985781.06
2019,63078867.24,62170544.85,3.7145,266.732,57.88,23833921.49
2024,90188487.77,77284785.41,3.8794,317.084,70.26,68430488.79
2017,65327260.95,59253508.63,4.7336,252.947,57.97,23852916.66
2022,61597489.56,64756589.92,3.8444,297.978,99.85,51013182.67
2011,55608687.96,58081882.13,9.3277,224.163,103.08,17802976.85
2016,40038438.22,41644302.11,5.1045,249.2,46.9,17917787.12
2021,73461402.71,60210236.02,5.4875,276.811,67.42,59131580.51
2018,64527700.15,62359423.58,3.7537,258.306,66.98,26041077.67
2012,56648736.57,47183783.34,8.2418,221.973,117.66,24024540.78
2015,42629655.54,44781729.12,5.6219,247.562,45.86,22037306.17
2016,39230227.07,39940919,5.1498,248.624,44.9,17007667.99
2011,60059976.21,60131494.74,8.7864,223.971,106.55,19717651.1
2024,101526368.1,90709178.96,3.9726,316.255,79.43,69991441.11
2024,86908423.36,73680276.5,4.0563,317.71,57.17,65293639.24
2014,45745667.13,52794775.59,6.4915,239.357,67.13,26540203.86
2017,58849552.3,56627946.36,4.011,260.715,55.56,27247253.33
2018,65814340.88,68394919.88,3.41,257.064,72.15,24104975.7
2019,69424360.4,65344049.61,3.6433,263.056,61.05,28002518.5
2017,58990653,56528675.94,4.7022,252.934,52.25,25044952.06
2021,69678252.07,60031882.27,5.2049,276.536,91.46,60713362.3
2019,67148908.4,68476150.01,3.4878,258.457,53.47,26224038.46
2014,40007114.58,39722913.85,6.5205,238.408,109.2,24627001.22
2021,71746880.01,60677379.85,5.4599,281.857,70.13,63058436.56
2022,65205938.38,72944987.46,3.9151,289.702,104.46,57290130.97
2011,45657276.33,48869835.88,9.5104,223.705,112.17,15049759.71
2013,44586572.47,43837636.04,7.7377,233.465,98.04,25953131.01
2019,66756088.98,68133554.11,3.6271,261.456,73.06,25226289.31
2022,57359917.58,55256650.33,3.5975,298.187,112.04,48892872.47
2013,43375017.13,43780398.88,7.2059,237.63,112.32,26639422.41
2017,62784579.88,54454292.04,4.6052,259.992,48.48,24551736.02
2014,45704657.5,45564204.01,6.2438,236.165,108.5,24995364.51
